1e-07,1e-06,9.999990000001e-08,13777
1e-07,1e-06,4.409832879369817e-07,8283
1e-07,1e-06,7.819666758744184e-07,5668
1e-07,1e-06,1.122950063812321e-06,4504
1e-07,1e-06,1.463933451750688e-06,3710
1e-07,1e-06,1.8049168396895196e-06,3200
1e-07,1e-06,2.1459002276288162e-06,2777
1e-07,1e-06,2.4868836155685787e-06,2591
1e-07,1e-06,2.8278670035088062e-06,2180
1e-07,1e-06,3.1688503914494984e-06,2002
1e-07,1e-06,3.5098337793906568e-06,1851
1e-07,1e-06,3.85081716733228e-06,1626
1e-07,1e-06,4.1918005552743665e-06,1568
1e-07,1e-06,4.53278394321692e-06,1396
1e-07,1e-06,4.873767331159938e-06,1341
1e-07,1e-06,5.2147507191034194e-06,1254
1e-07,1e-06,5.555734107047367e-06,1106
1e-07,1e-06,5.89671749499178e-06,1096
1e-07,1e-06,6.237700882936661e-06,1038
1e-07,1e-06,6.578684270882004e-06,1039
1e-07,1e-06,6.91966765882781e-06,941
1e-07,1e-06,7.2606510467740825e-06,868
1e-07,1e-06,7.601634434720823e-06,833
1e-07,1e-06,7.942617822668027e-06,813
1e-07,1e-06,8.283601210615695e-06,775
1e-07,1e-06,8.624584598563828e-06,729
1e-07,1e-06,8.965567986512427e-06,674
1e-07,1e-06,9.30655137446149e-06,656
1e-07,1e-06,9.64753476241102e-06,621
1e-07,1e-06,9.988518150361012e-06,640
1e-07,1e-06,1.032950153831147e-05,586
1e-07,1e-06,1.0670484926262398e-05,571
1e-07,1e-06,1.1011468314213786e-05,546
1e-07,1e-06,1.135245170216564e-05,508
1e-07,1e-06,1.1693435090117961e-05,483
1e-07,1e-06,1.2034418478070744e-05,459
1e-07,1e-06,1.2375401866023995e-05,459
1e-07,1e-06,1.2716385253977706e-05,410
1e-07,1e-06,1.3057368641931887e-05,438
1e-07,1e-06,1.3398352029886533e-05,448
1e-07,1e-06,1.3739335417841644e-05,403
1e-07,1e-06,1.4080318805797217e-05,378
1e-07,1e-06,1.4421302193753258e-05,372
1e-07,1e-06,1.476228558170976e-05,369
1e-07,1e-06,1.510326896966673e-05,328
1e-07,1e-06,1.544425235762417e-05,357
1e-07,1e-06,1.5785235745582065e-05,329
1e-07,1e-06,1.6126219133540436e-05,327
1e-07,1e-06,1.646720252149926e-05,309
1e-07,1e-06,1.6808185909458556e-05,327
1e-07,1e-06,1.7149169297418317e-05,282
1e-07,1e-06,1.749015268537854e-05,281
1e-07,1e-06,1.783113607333924e-05,297
1e-07,1e-06,1.8172119461300395e-05,264
1e-07,1e-06,1.8513102849262016e-05,271
1e-07,1e-06,1.8854086237224097e-05,251
1e-07,1e-06,1.9195069625186647e-05,259
1e-07,1e-06,1.953605301314966e-05,254
1e-07,1e-06,1.9877036401113148e-05,224
1e-07,1e-06,2.0218019789077097e-05,225
1e-07,1e-06,2.0559003177041503e-05,211
1e-07,1e-06,2.0899986565006383e-05,248
1e-07,1e-06,2.1240969952971718e-05,206
1e-07,1e-06,2.1581953340937526e-05,201
1e-07,1e-06,2.1922936728903803e-05,215
1e-07,1e-06,2.226392011687054e-05,190
1e-07,1e-06,2.2604903504837734e-05,211
1e-07,1e-06,2.2945886892805403e-05,188
1e-07,1e-06,2.3286870280773536e-05,160
1e-07,1e-06,2.362785366874214e-05,168
1e-07,1e-06,2.39688370567112e-05,174
1e-07,1e-06,2.4309820444680724e-05,157
1e-07,1e-06,2.4650803832650717e-05,168
1e-07,1e-06,2.4991787220621174e-05,176
1e-07,1e-06,2.53327706085921e-05,152
1e-07,1e-06,2.567375399656348e-05,159
1e-07,1e-06,2.601473738453534e-05,160
1e-07,1e-06,2.6355720772507652e-05,187
1e-07,1e-06,2.669670416048044e-05,146
1e-07,1e-06,2.7037687548453682e-05,166
1e-07,1e-06,2.73786709364274e-05,163
1e-07,1e-06,2.7719654324401573e-05,137
1e-07,1e-06,2.8060637712376225e-05,136
1e-07,1e-06,2.840162110035133e-05,145
1e-07,1e-06,2.8742604488326907e-05,132
1e-07,1e-06,2.9083587876302948e-05,115
1e-07,1e-06,2.9424571264279436e-05,125
1e-07,1e-06,2.9765554652256406e-05,129
1e-07,1e-06,3.0106538040233856e-05,126
1e-07,1e-06,3.0447521428211747e-05,97
1e-07,1e-06,3.078850481619011e-05,135
1e-07,1e-06,3.112948820416895e-05,112
1e-07,1e-06,3.147047159214823e-05,107
1e-07,1e-06,3.1811454980127986e-05,101
1e-07,1e-06,3.215243836810822e-05,115
1e-07,1e-06,3.249342175608892e-05,100
1e-07,1e-06,3.2834405144070064e-05,111
1e-07,1e-06,3.317538853205168e-05,107
1e-07,1e-06,3.3516371920033774e-05,104
1e-07,1e-06,3.385735530801631e-05,102
1e-07,1e-06,3.4198338695999334e-05,89
1e-07,1e-06,3.453932208398281e-05,90
1e-07,1e-06,3.488030547196675e-05,87
1e-07,1e-06,3.522128885995116e-05,101
1e-07,1e-06,3.5562272247936044e-05,69
1e-07,1e-06,3.590325563592138e-05,86
1e-07,1e-06,3.624423902390718e-05,91
1e-07,1e-06,3.6585222411893444e-05,85
1e-07,1e-06,3.692620579988019e-05,86
1e-07,1e-06,3.72671891878674e-05,96
1e-07,1e-06,3.7608172575855065e-05,77
1e-07,1e-06,3.794915596384317e-05,83
1e-07,1e-06,3.829013935183178e-05,66
1e-07,1e-06,3.863112273982085e-05,80
1e-07,1e-06,3.897210612781037e-05,71
1e-07,1e-06,3.9313089515800366e-05,80
1e-07,1e-06,3.9654072903790796e-05,82
1e-07,1e-06,3.999505629178172e-05,93
1e-07,1e-06,4.033603967977312e-05,65
1e-07,1e-06,4.067702306776497e-05,81
1e-07,1e-06,4.1018006455757274e-05,64
1e-07,1e-06,4.135898984375006e-05,57
1e-07,1e-06,4.169997323174329e-05,71
1e-07,1e-06,4.204095661973702e-05,69
1e-07,1e-06,4.238194000773121e-05,63
1e-07,1e-06,4.272292339572583e-05,69
1e-07,1e-06,4.306390678372095e-05,67
1e-07,1e-06,4.3404890171716524e-05,67
1e-07,1e-06,4.374587355971256e-05,77
1e-07,1e-06,4.408685694770906e-05,66
1e-07,1e-06,4.442784033570604e-05,58
1e-07,1e-06,4.476882372370347e-05,78
1e-07,1e-06,4.5109807111701344e-05,70
1e-07,1e-06,4.545079049969971e-05,60
1e-07,1e-06,4.5791773887698535e-05,60
1e-07,1e-06,4.613275727569783e-05,52
1e-07,1e-06,4.647374066369759e-05,62
1e-07,1e-06,4.681472405169782e-05,64
1e-07,1e-06,4.715570743969851e-05,52
1e-07,1e-06,4.749669082769966e-05,66
1e-07,1e-06,4.783767421570127e-05,59
1e-07,1e-06,4.8178657603703355e-05,52
1e-07,1e-06,4.851964099170591e-05,46
1e-07,1e-06,4.886062437970891e-05,66
1e-07,1e-06,4.920160776771241e-05,51
1e-07,1e-06,4.954259115571633e-05,45
1e-07,1e-06,4.9883574543720756e-05,48
1e-07,1e-06,5.022455793172562e-05,50
1e-07,1e-06,5.056554131973095e-05,57
1e-07,1e-06,5.0906524707736756e-05,40
1e-07,1e-06,5.124750809574303e-05,52
1e-07,1e-06,5.158849148374978e-05,35
1e-07,1e-06,5.192947487175695e-05,40
1e-07,1e-06,5.2270458259764634e-05,48
1e-07,1e-06,5.261144164777275e-05,42
1e-07,1e-06,5.2952425035781355e-05,56
1e-07,1e-06,5.3293408423790406e-05,46
1e-07,1e-06,5.363439181179992e-05,40
1e-07,1e-06,5.397537519980992e-05,44
1e-07,1e-06,5.431635858782038e-05,33
1e-07,1e-06,5.465734197583131e-05,51
1e-07,1e-06,5.499832536384268e-05,52
1e-07,1e-06,5.533930875185454e-05,49
1e-07,1e-06,5.5680292139866845e-05,39
1e-07,1e-06,5.6021275527879617e-05,46
1e-07,1e-06,5.636225891589287e-05,43
1e-07,1e-06,5.670324230390658e-05,47
1e-07,1e-06,5.7044225691920764e-05,33
1e-07,1e-06,5.738520907993539e-05,37
1e-07,1e-06,5.77261924679505e-05,41
1e-07,1e-06,5.806717585596608e-05,45
1e-07,1e-06,5.84081592439821e-05,39
1e-07,1e-06,5.8749142631998595e-05,41
1e-07,1e-06,5.9090126020015575e-05,43
1e-07,1e-06,5.9431109408033e-05,29
1e-07,1e-06,5.97720927960509e-05,39
1e-07,1e-06,6.011307618406926e-05,47
1e-07,1e-06,6.0454059572088074e-05,38
1e-07,1e-06,6.0795042960107385e-05,40
1e-07,1e-06,6.113602634812714e-05,43
1e-07,1e-06,6.147700973614732e-05,40
1e-07,1e-06,6.181799312416803e-05,35
1e-07,1e-06,6.21589765121892e-05,39
1e-07,1e-06,6.249995990021079e-05,31
1e-07,1e-06,6.284094328823289e-05,46
1e-07,1e-06,6.318192667625543e-05,37
1e-07,1e-06,6.352291006427845e-05,37
1e-07,1e-06,6.38638934523019e-05,35
1e-07,1e-06,6.420487684032588e-05,42
1e-07,1e-06,6.454586022835025e-05,29
1e-07,1e-06,6.488684361637514e-05,34
1e-07,1e-06,6.52278270044005e-05,31
1e-07,1e-06,6.556881039242627e-05,27
1e-07,1e-06,6.590979378045254e-05,26
1e-07,1e-06,6.625077716847925e-05,30
1e-07,1e-06,6.659176055650646e-05,20
1e-07,1e-06,6.693274394453413e-05,32
1e-07,1e-06,6.727372733256225e-05,27
1e-07,1e-06,6.761471072059088e-05,30
1e-07,1e-06,6.79556941086199e-05,28
1e-07,1e-06,6.829667749664944e-05,27
1e-07,1e-06,6.863766088467941e-05,34
1e-07,1e-06,6.897864427270988e-05,25
1e-07,1e-06,6.931962766074078e-05,37
1e-07,1e-06,6.96606110487722e-05,28
1e-07,1e-06,7.000159443680404e-05,23
1e-07,1e-06,7.034257782483633e-05,24
1e-07,1e-06,7.06835612128691e-05,27
1e-07,1e-06,7.102454460090238e-05,28
1e-07,1e-06,7.136552798893605e-05,17
1e-07,1e-06,7.170651137697022e-05,26
1e-07,1e-06,7.204749476500488e-05,29
1e-07,1e-06,7.238847815303997e-05,27
1e-07,1e-06,7.272946154107554e-05,29
1e-07,1e-06,7.30704449291116e-05,25
1e-07,1e-06,7.341142831714806e-05,28
1e-07,1e-06,7.375241170518502e-05,25
1e-07,1e-06,7.409339509322246e-05,24
1e-07,1e-06,7.44343784812604e-05,30
1e-07,1e-06,7.477536186929871e-05,24
1e-07,1e-06,7.511634525733759e-05,30
1e-07,1e-06,7.545732864537686e-05,35
1e-07,1e-06,7.579831203341661e-05,19
1e-07,1e-06,7.613929542145679e-05,30
1e-07,1e-06,7.648027880949749e-05,27
1e-07,1e-06,7.682126219753863e-05,27
1e-07,1e-06,7.716224558558024e-05,19
1e-07,1e-06,7.750322897362235e-05,24
1e-07,1e-06,7.784421236166488e-05,18
1e-07,1e-06,7.818519574970792e-05,21
1e-07,1e-06,7.852617913775139e-05,17
1e-07,1e-06,7.886716252579533e-05,19
1e-07,1e-06,7.92081459138397e-05,27
1e-07,1e-06,7.954912930188458e-05,15
1e-07,1e-06,7.989011268992989e-05,22
1e-07,1e-06,8.023109607797568e-05,22
1e-07,1e-06,8.057207946602198e-05,17
1e-07,1e-06,8.091306285406871e-05,27
1e-07,1e-06,8.125404624211594e-05,14
1e-07,1e-06,8.159502963016359e-05,23
1e-07,1e-06,8.193601301821172e-05,17
1e-07,1e-06,8.227699640626027e-05,24
1e-07,1e-06,8.261797979430932e-05,22
1e-07,1e-06,8.295896318235888e-05,25
1e-07,1e-06,8.329994657040886e-05,21
1e-07,1e-06,8.36409299584593e-05,24
1e-07,1e-06,8.39819133465102e-05,28
1e-07,1e-06,8.43228967345616e-05,21
1e-07,1e-06,8.466388012261345e-05,22
1e-07,1e-06,8.500486351066576e-05,20
1e-07,1e-06,8.534584689871856e-05,19
1e-07,1e-06,8.568683028677174e-05,23
1e-07,1e-06,8.602781367482546e-05,24
1e-07,1e-06,8.636879706287966e-05,17
1e-07,1e-06,8.670978045093429e-05,12
1e-07,1e-06,8.705076383898939e-05,20
1e-07,1e-06,8.739174722704497e-05,27
1e-07,1e-06,8.773273061510099e-05,15
1e-07,1e-06,8.807371400315751e-05,16
1e-07,1e-06,8.841469739121444e-05,25
1e-07,1e-06,8.875568077927189e-05,27
1e-07,1e-06,8.909666416732978e-05,22
1e-07,1e-06,8.943764755538813e-05,27
1e-07,1e-06,8.977863094344695e-05,21
1e-07,1e-06,9.011961433150621e-05,25
1e-07,1e-06,9.0460597719566e-05,17
1e-07,1e-06,9.080158110762617e-05,17
1e-07,1e-06,9.114256449568688e-05,13
1e-07,1e-06,9.148354788374805e-05,14
1e-07,1e-06,9.182453127180965e-05,12
1e-07,1e-06,9.216551465987171e-05,21
1e-07,1e-06,9.250649804793426e-05,11
1e-07,1e-06,9.284748143599724e-05,14
1e-07,1e-06,9.318846482406076e-05,16
1e-07,1e-06,9.352944821212467e-05,14
1e-07,1e-06,9.387043160018912e-05,14
1e-07,1e-06,9.421141498825396e-05,17
1e-07,1e-06,9.455239837631926e-05,16
1e-07,1e-06,9.489338176438508e-05,10
1e-07,1e-06,9.523436515245136e-05,17
1e-07,1e-06,9.55753485405181e-05,18
1e-07,1e-06,9.591633192858528e-05,22
1e-07,1e-06,9.625731531665294e-05,17
1e-07,1e-06,9.659829870472105e-05,13
1e-07,1e-06,9.693928209278964e-05,16
1e-07,1e-06,9.728026548085874e-05,18
1e-07,1e-06,9.762124886892824e-05,18
1e-07,1e-06,9.79622322569982e-05,15
1e-07,1e-06,9.830321564506868e-05,11
1e-07,1e-06,9.864419903313958e-05,20
1e-07,1e-06,9.898518242121092e-05,18
1e-07,1e-06,9.932616580928278e-05,20
1e-07,1e-06,9.966714919735509e-05,9
1e-07,1e-06,0.00010000813258542787,10
1e-07,1e-06,0.00010034911597350113,18
1e-07,1e-06,0.00010069009936157482,20
1e-07,1e-06,0.000101031082749649,9
1e-07,1e-06,0.00010137206613772363,15
1e-07,1e-06,0.00010171304952579877,17
1e-07,1e-06,0.00010205403291387427,7
1e-07,1e-06,0.00010239501630195032,12
1e-07,1e-06,0.00010273599969002682,17
1e-07,1e-06,0.00010307698307810381,19
1e-07,1e-06,0.0001034179664661812,10
1e-07,1e-06,0.0001037589498542591,9
1e-07,1e-06,0.00010409993324233749,12
1e-07,1e-06,0.00010444091663041631,18
1e-07,1e-06,0.00010478190001849556,14
1e-07,1e-06,0.00010512288340657532,22
1e-07,1e-06,0.00010546386679465555,13
1e-07,1e-06,0.00010580485018273623,9
1e-07,1e-06,0.00010614583357081737,12
1e-07,1e-06,0.00010648681695889899,13
1e-07,1e-06,0.00010682780034698103,12
1e-07,1e-06,0.0001071687837350636,16
1e-07,1e-06,0.00010750976712314658,10
1e-07,1e-06,0.00010785075051123005,13
1e-07,1e-06,0.00010819173389931398,14
1e-07,1e-06,0.00010853271728739842,15
1e-07,1e-06,0.00010887370067548326,10
1e-07,1e-06,0.00010921468406356861,9
1e-07,1e-06,0.0001095556674516544,12
1e-07,1e-06,0.00010989665083974068,10
1e-07,1e-06,0.00011023763422782738,16
1e-07,1e-06,0.0001105786176159146,12
1e-07,1e-06,0.00011091960100400223,14
1e-07,1e-06,0.00011126058439209033,7
1e-07,1e-06,0.00011160156778017894,16
1e-07,1e-06,0.00011194255116826802,10
1e-07,1e-06,0.00011228353455635753,11
1e-07,1e-06,0.00011262451794444752,14
1e-07,1e-06,0.00011296550133253796,11
1e-07,1e-06,0.00011330648472062887,7
1e-07,1e-06,0.00011364746810872025,13
1e-07,1e-06,0.0001139884514968121,10
1e-07,1e-06,0.0001143294348849044,13
1e-07,1e-06,0.00011467041827299716,11
1e-07,1e-06,0.0001150114016610904,5
1e-07,1e-06,0.0001153523850491841,12
1e-07,1e-06,0.00011569336843727826,11
1e-07,1e-06,0.00011603435182537292,17
1e-07,1e-06,0.00011637533521346804,13
1e-07,1e-06,0.00011671631860156359,15
1e-07,1e-06,0.00011705730198965958,8
1e-07,1e-06,0.00011739828537775607,11
1e-07,1e-06,0.00011773926876585306,8
1e-07,1e-06,0.00011808025215395049,4
1e-07,1e-06,0.00011842123554204837,7
1e-07,1e-06,0.00011876221893014674,10
1e-07,1e-06,0.00011910320231824552,19
1e-07,1e-06,0.00011944418570634484,4
1e-07,1e-06,0.00011978516909444456,18
1e-07,1e-06,0.00012012615248254479,13
1e-07,1e-06,0.00012046713587064549,13
1e-07,1e-06,0.00012080811925874661,13
1e-07,1e-06,0.00012114910264684824,9
1e-07,1e-06,0.0001214900860349503,15
1e-07,1e-06,0.00012183106942305283,6
1e-07,1e-06,0.00012217205281115585,9
1e-07,1e-06,0.0001225130361992593,11
1e-07,1e-06,0.00012285401958736327,8
1e-07,1e-06,0.00012319500297546768,5
1e-07,1e-06,0.0001235359863635725,10
1e-07,1e-06,0.00012387696975167784,7
1e-07,1e-06,0.00012421795313978366,10
1e-07,1e-06,0.00012455893652788992,14
1e-07,1e-06,0.00012489991991599663,10
1e-07,1e-06,0.00012524090330410376,6
1e-07,1e-06,0.00012558188669221142,13
1e-07,1e-06,0.0001259228700803196,11
1e-07,1e-06,0.0001262638534684282,5
1e-07,1e-06,0.00012660483685653724,13
1e-07,1e-06,0.00012694582024464673,11
1e-07,1e-06,0.00012728680363275675,6
1e-07,1e-06,0.00012762778702086718,14
1e-07,1e-06,0.00012796877040897805,12
1e-07,1e-06,0.00012830975379708948,6
1e-07,1e-06,0.0001286507371852013,3
1e-07,1e-06,0.00012899172057331357,8
1e-07,1e-06,0.00012933270396142636,15
1e-07,1e-06,0.0001296736873495396,9
1e-07,1e-06,0.00013001467073765332,11
1e-07,1e-06,0.0001303556541257675,7
1e-07,1e-06,0.0001306966375138821,9
1e-07,1e-06,0.0001310376209019972,13
1e-07,1e-06,0.00013137860429011274,8
1e-07,1e-06,0.00013171958767822887,11
1e-07,1e-06,0.00013206057106634526,14
1e-07,1e-06,0.00013240155445446222,7
1e-07,1e-06,0.00013274253784257965,5
1e-07,1e-06,0.0001330835212306976,5
1e-07,1e-06,0.00013342450461881593,8
1e-07,1e-06,0.0001337654880069347,6
1e-07,1e-06,0.000134106471395054,6
1e-07,1e-06,0.00013444745478317373,7
1e-07,1e-06,0.000134788438171294,9
1e-07,1e-06,0.00013512942155941463,2
1e-07,1e-06,0.0001354704049475358,12
1e-07,1e-06,0.0001358113883356574,6
1e-07,1e-06,0.00013615237172377945,4
1e-07,1e-06,0.00013649335511190202,10
1e-07,1e-06,0.00013683433850002506,11
1e-07,1e-06,0.0001371753218881485,8
1e-07,1e-06,0.00013751630527627243,10
1e-07,1e-06,0.00013785728866439685,5
1e-07,1e-06,0.00013819827205252173,10
1e-07,1e-06,0.00013853925544064706,11
1e-07,1e-06,0.00013888023882877284,7
1e-07,1e-06,0.0001392212222168991,7
1e-07,1e-06,0.00013956220560502582,6
1e-07,1e-06,0.00013990318899315297,7
1e-07,1e-06,0.00014024417238128062,7
1e-07,1e-06,0.00014058515576940875,9
1e-07,1e-06,0.0001409261391575373,6
1e-07,1e-06,0.00014126712254566636,8
1e-07,1e-06,0.00014160810593379582,5
1e-07,1e-06,0.00014194908932192585,9
1e-07,1e-06,0.00014229007271005629,9
